Date,Open,High,Low,Close,Adj Close,Volume
"Sep 8, 2020",1.89,2.07,1.87,1.92,1.92,"39,266,400"
"Sep 4, 2020",1.95,1.98,1.79,1.91,1.91,"30,648,000"
"Sep 3, 2020",1.97,2.11,1.81,1.96,1.96,"57,378,000"
"Sep 2, 2020",1.95,2.01,1.78,1.93,1.93,"52,044,400"
"Sep 1, 2020",1.83,1.96,1.69,1.91,1.91,"92,634,400"
"Aug 31, 2020",1.44,1.79,1.42,1.67,1.67,"151,904,000"
"Aug 28, 2020",1.33,1.39,1.3,1.35,1.35,"16,947,600"
"Aug 27, 2020",1.28,1.35,1.25,1.31,1.31,"13,537,600"
"Aug 26, 2020",1.24,1.3,1.23,1.28,1.28,"11,118,800"
"Aug 25, 2020",1.22,1.31,1.22,1.25,1.25,"11,994,800"
"Aug 24, 2020",1.27,1.28,1.14,1.22,1.22,"18,341,600"
"Aug 21, 2020",1.15,1.4,1.15,1.26,1.26,"42,570,400"
"Aug 20, 2020",1.15,1.17,1.13,1.15,1.15,"9,764,800"
"Aug 19, 2020",1.2,1.21,1.16,1.18,1.18,"10,450,400"
"Aug 18, 2020",1.15,1.22,1.11,1.2,1.2,"15,337,600"
"Aug 17, 2020",1.2,1.2,1.14,1.16,1.16,"9,484,000"
"Aug 14, 2020",1.15,1.21,1.14,1.19,1.19,"13,897,600"
"Aug 13, 2020",1.13,1.18,1.13,1.16,1.16,"8,513,200"
"Aug 12, 2020",1.1,1.16,1.09,1.13,1.13,"12,230,400"
"Aug 11, 2020",1.11,1.14,1.09,1.09,1.09,"12,555,200"
"Aug 10, 2020",1.05,1.14,1.04,1.08,1.08,"18,247,200"
"Aug 7, 2020",1.1,1.1,1.01,1.04,1.04,"13,364,400"
"Aug 6, 2020",1.15,1.16,1.1,1.11,1.11,"7,604,800"
"Aug 5, 2020",1.13,1.19,1.06,1.16,1.16,"19,677,200"
"Aug 4, 2020",1.03,1.18,1.03,1.11,1.11,"41,445,600"
"Aug 3, 2020",1.01,1.06,1,1.04,1.04,"10,070,400"
"Jul 31, 2020",1.01,1.04,1,1,1,"7,517,600"
"Jul 30, 2020",1,1.06,0.99,1.02,1.02,"9,594,000"
"Jul 29, 2020",0.99,1.04,0.98,1.01,1.01,"11,518,400"
"Jul 28, 2020",0.99,1.01,0.98,0.99,0.99,"18,221,600"
"Jul 27, 2020",1,1.03,0.99,1,1,"9,890,800"
"Jul 24, 2020",1.01,1.06,1,1.01,1.01,"8,863,600"
"Jul 23, 2020",1.02,1.08,1.01,1.03,1.03,"12,948,800"
"Jul 22, 2020",1,1.03,0.98,1.03,1.03,"10,094,000"
"Jul 21, 2020",0.98,1.02,0.97,1,1,"13,351,600"
"Jul 20, 2020",0.99,1.01,0.94,0.96,0.96,"13,604,400"
"Jul 17, 2020",1.04,1.06,0.99,0.99,0.99,"12,263,600"
"Jul 16, 2020",1.05,1.05,1.02,1.04,1.04,"5,320,400"
"Jul 15, 2020",1.03,1.07,1.03,1.05,1.05,"5,896,400"
"Jul 14, 2020",1.05,1.08,1.02,1.02,1.02,"9,046,400"
"Jul 13, 2020",1.09,1.14,1.07,1.07,1.07,"16,864,800"
"Jul 10, 2020",1.05,1.1,1.04,1.09,1.09,"5,643,200"
"Jul 9, 2020",1.07,1.08,1.03,1.05,1.05,"7,970,400"
"Jul 8, 2020",1.02,1.07,1.01,1.07,1.07,"8,211,200"
"Jul 7, 2020",1.05,1.06,1.01,1.02,1.02,"9,826,400"
"Jul 6, 2020",1.08,1.09,1.05,1.06,1.06,"8,563,600"
"Jul 2, 2020",1.12,1.13,1.07,1.07,1.07,"7,550,400"
"Jul 1, 2020",1.08,1.13,1.08,1.11,1.11,"9,214,800"
"Jun 30, 2020",1.08,1.13,1.05,1.09,1.09,"15,556,000"
"Jun 29, 2020",1.09,1.13,1.08,1.1,1.1,"8,524,800"
"Jun 26, 2020",1.12,1.13,1.07,1.09,1.09,"15,204,800"
"Jun 25, 2020",1.08,1.13,1.08,1.12,1.12,"9,803,200"
"Jun 24, 2020",1.21,1.21,1.1,1.1,1.1,"11,904,800"
"Jun 23, 2020",1.24,1.25,1.2,1.21,1.21,"12,821,600"
"Jun 22, 2020",1.2,1.24,1.18,1.22,1.22,"12,715,600"
"Jun 19, 2020",1.24,1.27,1.17,1.22,1.22,"29,466,400"
"Jun 18, 2020",1.17,1.24,1.16,1.24,1.24,"13,695,200"
"Jun 17, 2020",1.13,1.21,1.13,1.19,1.19,"14,374,000"
"Jun 16, 2020",1.24,1.24,1.13,1.16,1.16,"12,485,200"
"Jun 15, 2020",1.13,1.19,1.11,1.17,1.17,"15,636,000"
"Jun 12, 2020",1.15,1.2,1.1,1.18,1.18,"17,512,800"
"Jun 11, 2020",1.16,1.23,1.04,1.09,1.09,"24,944,000"
"Jun 10, 2020",1.2,1.38,1.17,1.27,1.27,"42,425,600"
"Jun 9, 2020",1.25,1.25,1.14,1.24,1.24,"32,293,600"
"Jun 8, 2020",1.07,1.28,1.07,1.25,1.25,"40,534,800"
"Jun 5, 2020",1.07,1.1,1.02,1.03,1.03,"25,097,600"
"Jun 4, 2020",1.11,1.18,1.09,1.12,1.12,"14,057,200"
"Jun 3, 2020",1.06,1.13,1.05,1.11,1.11,"12,149,600"
"Jun 2, 2020",1.07,1.08,1.01,1.04,1.04,"9,477,600"
"Jun 1, 2020",1.03,1.09,1,1.03,1.03,"10,446,400"
"May 29, 2020",1.08,1.11,1.01,1.01,1.01,"15,846,800"
"May 28, 2020",1.19,1.19,1.08,1.08,1.08,"8,735,600"
"May 27, 2020",1.14,1.18,1.09,1.17,1.17,"12,586,400"
"May 26, 2020",1.09,1.15,1.08,1.11,1.11,"14,182,800"
"May 22, 2020",1.12,1.12,1.03,1.04,1.04,"9,519,600"
"May 21, 2020",1.11,1.16,1.1,1.11,1.11,"7,887,600"
"May 20, 2020",1.13,1.17,1.09,1.11,1.11,"10,174,400"
"May 19, 2020",1.14,1.19,1.09,1.11,1.11,"7,362,800"
"May 18, 2020",1.1,1.16,1.09,1.14,1.14,"9,456,800"
"May 15, 2020",1.01,1.11,1.01,1.05,1.05,"7,762,400"
"May 14, 2020",1.04,1.05,0.99,1.03,1.03,"8,019,600"
"May 13, 2020",1.13,1.13,1.02,1.05,1.05,"11,531,600"
"May 12, 2020",1.2,1.23,1.12,1.13,1.13,"10,556,800"
"May 11, 2020",1.23,1.24,1.19,1.19,1.19,"6,796,800"
"May 8, 2020",1.22,1.3,1.21,1.25,1.25,"9,410,400"
"May 7, 2020",1.21,1.23,1.16,1.22,1.22,"10,003,200"
"May 6, 2020",1.35,1.35,1.23,1.23,1.23,"13,478,400"
"May 5, 2020",1.39,1.41,1.34,1.35,1.35,"8,423,600"
"May 4, 2020",1.46,1.48,1.35,1.37,1.37,"16,272,400"
"May 1, 2020",1.41,1.54,1.36,1.51,1.51,"16,022,400"
"Apr 30, 2020",1.47,1.5,1.41,1.43,1.43,"8,693,200"
"Apr 29, 2020",1.46,1.52,1.36,1.51,1.51,"13,478,400"
"Apr 28, 2020",1.48,1.51,1.26,1.41,1.41,"20,800,800"
"Apr 27, 2020",1.21,1.5,1.2,1.46,1.46,"29,100,400"
"Apr 24, 2020",1.2,1.21,1.16,1.19,1.19,"8,944,800"
"Apr 23, 2020",1.19,1.22,1.14,1.17,1.17,"9,063,600"
"Apr 22, 2020",1.28,1.29,1.21,1.22,1.22,"10,711,200"
"Apr 21, 2020",1.31,1.33,1.19,1.2,1.2,"16,568,400"
"Apr 20, 2020",1.21,1.48,1.2,1.4,1.4,"24,340,000"
"Apr 17, 2020",1.3,1.32,1.11,1.22,1.22,"22,612,800"
"Apr 16, 2020",1.28,1.36,1.22,1.26,1.26,"13,487,600"
"Apr 15, 2020",1.41,1.42,1.23,1.32,1.32,"29,999,600"
"Apr 14, 2020",1.3,1.62,1.28,1.49,1.49,"54,026,400"
"Apr 13, 2020",1.06,1.19,1.04,1.18,1.18,"27,378,000"
"Apr 9, 2020",0.9,1.06,0.87,0.97,0.97,"23,634,400"
"Apr 8, 2020",0.81,0.92,0.8,0.85,0.85,"11,538,000"
"Apr 7, 2020",0.85,0.86,0.77,0.82,0.82,"11,347,600"
"Apr 6, 2020",0.71,0.8,0.71,0.77,0.77,"13,362,000"
"Apr 3, 2020",0.71,0.74,0.64,0.7,0.7,"15,321,600"
"Apr 2, 2020",0.81,0.84,0.71,0.71,0.71,"16,257,200"
"Apr 1, 2020",0.86,0.87,0.78,0.81,0.81,"18,274,800"
"Mar 31, 2020",0.91,0.95,0.88,0.88,0.88,"9,203,600"
"Mar 30, 2020",1.05,1.07,0.91,0.91,0.91,"13,402,400"
"Mar 27, 2020",1.24,1.27,1.04,1.05,1.05,"28,099,200"
"Mar 26, 2020",1.06,1.18,1.06,1.1,1.1,"24,742,800"
"Mar 25, 2020",1.04,1.12,1.01,1.04,1.04,"14,368,400"
"Mar 24, 2020",0.99,1.05,0.97,1.04,1.04,"27,222,400"
"Mar 23, 2020",0.89,0.96,0.88,0.95,0.95,"24,039,200"
"Mar 20, 2020",1.02,1.02,0.91,0.94,0.94,"30,888,800"
"Mar 19, 2020",0.93,1.05,0.89,1.05,1.05,"20,158,000"
"Mar 18, 2020",1.02,1.06,0.88,0.94,0.94,"14,606,800"
"Mar 17, 2020",1.1,1.16,1.03,1.06,1.06,"14,248,800"
"Mar 16, 2020",0.98,1.14,0.98,1.09,1.09,"19,466,800"
"Mar 13, 2020",1.03,1.16,0.96,1.15,1.15,"23,148,800"
"Mar 12, 2020",0.93,1.01,0.87,1,1,"20,493,600"
"Mar 11, 2020",1.03,1.06,1,1.03,1.03,"17,656,400"
"Mar 10, 2020",0.99,1.07,0.95,1.06,1.06,"19,452,800"
"Mar 9, 2020",0.9,0.99,0.88,0.93,0.93,"10,928,000"
"Mar 6, 2020",0.96,1.02,0.94,0.98,0.98,"8,387,200"
"Mar 5, 2020",0.93,1,0.9,0.99,0.99,"14,397,600"
"Mar 4, 2020",0.93,0.96,0.87,0.94,0.94,"17,030,400"
"Mar 3, 2020",0.97,0.97,0.88,0.91,0.91,"17,130,000"
"Mar 2, 2020",0.9,0.96,0.85,0.96,0.96,"12,833,600"
"Feb 28, 2020",0.83,0.93,0.83,0.9,0.9,"18,768,800"
"Feb 27, 2020",0.81,0.91,0.8,0.87,0.87,"15,518,000"
"Feb 26, 2020",0.89,0.9,0.84,0.85,0.85,"18,899,200"
"Feb 25, 2020",0.94,0.95,0.89,0.89,0.89,"17,791,600"
"Feb 24, 2020",0.98,0.98,0.93,0.93,0.93,"14,265,200"
"Feb 21, 2020",1.03,1.04,1,1.01,1.01,"6,782,800"
"Feb 20, 2020",1.04,1.08,1.03,1.03,1.03,"6,249,200"
"Feb 19, 2020",1.01,1.07,0.98,1.04,1.04,"10,372,400"
"Feb 18, 2020",1,1.02,0.99,1.01,1.01,"5,870,400"
"Feb 14, 2020",1.03,1.05,1,1,1,"6,330,800"
"Feb 13, 2020",1.03,1.07,1.02,1.03,1.03,"8,326,800"
"Feb 12, 2020",1.03,1.13,1.02,1.05,1.05,"19,282,400"
"Feb 11, 2020",1,1.06,0.99,1,1,"13,660,000"
"Feb 10, 2020",0.96,1.02,0.94,0.99,0.99,"11,108,000"
"Feb 7, 2020",1.03,1.03,0.94,0.95,0.95,"10,969,200"
"Feb 6, 2020",1.05,1.08,1.03,1.03,1.03,"6,041,200"
"Feb 5, 2020",1.04,1.1,1.03,1.04,1.04,"10,566,800"
"Feb 4, 2020",1.01,1.06,0.99,1.02,1.02,"14,252,400"
"Feb 3, 2020",0.97,1,0.96,0.99,0.99,"8,102,400"
"Jan 31, 2020",0.98,0.99,0.96,0.96,0.96,"11,566,800"
"Jan 30, 2020",1.02,1.03,0.97,0.98,0.98,"12,026,000"
"Jan 29, 2020",1.05,1.08,1.03,1.03,1.03,"6,210,400"
"Jan 28, 2020",1.08,1.08,1.04,1.05,1.05,"8,579,600"
"Jan 27, 2020",1.05,1.09,1.04,1.07,1.07,"8,490,000"
"Jan 24, 2020",1.16,1.16,1.06,1.08,1.08,"16,654,400"
"Jan 23, 2020",1.14,1.16,1.12,1.15,1.15,"7,520,800"
"Jan 22, 2020",1.14,1.16,1.12,1.14,1.14,"10,510,000"
"Jan 21, 2020",1.19,1.19,1.14,1.15,1.15,"14,128,400"
"Jan 17, 2020",1.14,1.19,1.13,1.19,1.19,"16,078,000"
"Jan 16, 2020",1.15,1.18,1.13,1.15,1.15,"17,148,400"
"Jan 15, 2020",1.16,1.18,1.14,1.15,1.15,"19,924,400"
"Jan 14, 2020",1.2,1.25,1.13,1.18,1.18,"50,247,600"
"Jan 13, 2020",1.36,1.4,1.33,1.36,1.36,"14,500,800"
"Jan 10, 2020",1.39,1.4,1.35,1.36,1.36,"11,125,600"
"Jan 9, 2020",1.46,1.46,1.37,1.39,1.39,"10,572,000"
"Jan 8, 2020",1.37,1.46,1.35,1.43,1.43,"22,517,600"
"Jan 7, 2020",1.44,1.46,1.36,1.38,1.38,"20,912,000"
"Jan 6, 2020",1.45,1.48,1.4,1.46,1.46,"13,579,200"
"Jan 3, 2020",1.55,1.56,1.46,1.47,1.47,"14,175,600"
"Jan 2, 2020",1.53,1.62,1.52,1.58,1.58,"17,814,400"
